assay_id,n_molecules,n_actives,fraction_active,shift_type,internal_split
2024838,20,19,0.95,scaffold,iid_test
2027536,31,19,0.6129032258064516,scaffold,iid_test
2051656,17,16,0.9411764705882353,scaffold,iid_test
2059145,19,19,1.0,scaffold,iid_test
28797,25,7,0.28,scaffold,iid_test
88003,19,19,1.0,scaffold,iid_test
49420,13,0,0.0,scaffold,iid_test
158540,21,18,0.8571428571428571,scaffold,iid_test
305497,18,18,1.0,scaffold,iid_test
321617,23,23,1.0,scaffold,iid_test
345663,23,23,1.0,scaffold,iid_test
347197,13,13,1.0,scaffold,iid_test
355040,21,21,1.0,scaffold,iid_test
404277,6,6,1.0,scaffold,iid_test
428114,32,32,1.0,scaffold,iid_test
429751,18,18,1.0,scaffold,iid_test
446180,23,23,1.0,scaffold,iid_test
448557,21,16,0.7619047619047619,scaffold,iid_test
477677,15,14,0.9333333333333333,scaffold,iid_test
559248,19,19,1.0,scaffold,iid_test
558495,24,24,1.0,scaffold,iid_test
521749,1,1,1.0,scaffold,iid_test
552794,15,15,1.0,scaffold,iid_test
588100,15,15,1.0,scaffold,iid_test
603744,31,31,1.0,scaffold,iid_test
636763,6,3,0.5,scaffold,iid_test
642499,35,35,1.0,scaffold,iid_test
643451,16,16,1.0,scaffold,iid_test
664904,9,9,1.0,scaffold,iid_test
688404,27,25,0.9259259259259259,scaffold,iid_test
688723,9,8,0.8888888888888888,scaffold,iid_test
688767,5,1,0.2,scaffold,iid_test
715113,23,23,1.0,scaffold,iid_test
737535,8,4,0.5,scaffold,iid_test
737473,7,6,0.8571428571428571,scaffold,iid_test
814289,22,21,0.9545454545454546,scaffold,iid_test
826120,23,23,1.0,scaffold,iid_test
688201,26,21,0.8076923076923077,scaffold,iid_test
887762,83,83,1.0,scaffold,iid_test
901251,14,14,1.0,scaffold,iid_test
922573,7,7,1.0,scaffold,iid_test
934509,24,24,1.0,scaffold,iid_test
992728,5,0,0.0,scaffold,iid_test
1278696,7,7,1.0,scaffold,iid_test
1287890,1,1,1.0,scaffold,iid_test
1290079,14,14,1.0,scaffold,iid_test
1454020,2,2,1.0,scaffold,iid_test
1500168,22,22,1.0,scaffold,iid_test
1528145,85,85,1.0,scaffold,iid_test
1536918,3,3,1.0,scaffold,iid_test
1536775,28,28,1.0,scaffold,iid_test
1545548,23,23,1.0,scaffold,iid_test
1574259,35,35,1.0,scaffold,iid_test
1625734,7,7,1.0,scaffold,iid_test
1637152,8,8,1.0,scaffold,iid_test
1638895,5,5,1.0,scaffold,iid_test
1639626,21,21,1.0,scaffold,iid_test
1639952,2,2,1.0,scaffold,iid_test
1639959,26,16,0.6153846153846154,scaffold,iid_test
1527771,18,16,0.8888888888888888,scaffold,iid_test
1528754,43,43,1.0,scaffold,iid_test
1528212,87,85,0.9770114942528736,scaffold,iid_test
1527954,6,6,1.0,scaffold,iid_test
1527978,14,14,1.0,scaffold,iid_test
1527988,24,20,0.8333333333333334,scaffold,iid_test
1527994,44,44,1.0,scaffold,iid_test
1527625,26,26,1.0,scaffold,iid_test
1528035,19,19,1.0,scaffold,iid_test
1528431,71,71,1.0,scaffold,iid_test
1528549,61,61,1.0,scaffold,iid_test
1528662,35,35,1.0,scaffold,iid_test
1528666,64,64,1.0,scaffold,iid_test
1528468,25,25,1.0,scaffold,iid_test
1674520,15,14,0.9333333333333333,scaffold,iid_test
1706628,13,13,1.0,scaffold,iid_test
1753977,15,13,0.8666666666666667,scaffold,iid_test
1775622,7,0,0.0,scaffold,iid_test
1785473,11,11,1.0,scaffold,iid_test
1785483,30,30,1.0,scaffold,iid_test
1786730,19,19,1.0,scaffold,iid_test
1824411,1,1,1.0,scaffold,iid_test
1877682,8,8,1.0,scaffold,iid_test
1877681,13,13,1.0,scaffold,iid_test
1915816,36,36,1.0,scaffold,iid_test
1916164,65,59,0.9076923076923077,scaffold,iid_test
1916745,9,4,0.4444444444444444,scaffold,iid_test
1918581,71,71,1.0,scaffold,iid_test
1931413,36,36,1.0,scaffold,iid_test
1931414,8,8,1.0,scaffold,iid_test
1931625,5,5,1.0,scaffold,iid_test
1933645,7,7,1.0,scaffold,iid_test
2085781,7,7,1.0,scaffold,iid_test
28331,5,5,1.0,scaffold,iid_test
88770,28,7,0.25,scaffold,iid_test
28347,43,43,1.0,scaffold,iid_test
304931,25,25,1.0,scaffold,iid_test
312295,10,10,1.0,scaffold,iid_test
409105,15,15,1.0,scaffold,iid_test
412322,19,19,1.0,scaffold,iid_test
456580,18,18,1.0,scaffold,iid_test
470053,21,21,1.0,scaffold,iid_test
467683,24,24,1.0,scaffold,iid_test
562693,2,1,0.5,scaffold,iid_test
612848,9,4,0.4444444444444444,scaffold,iid_test
650216,10,2,0.2,scaffold,iid_test
655558,33,33,1.0,scaffold,iid_test
687187,25,24,0.96,scaffold,iid_test
688419,7,2,0.2857142857142857,scaffold,iid_test
688494,3,2,0.6666666666666666,scaffold,iid_test
688818,3,2,0.6666666666666666,scaffold,iid_test
688821,4,0,0.0,scaffold,iid_test
688182,14,11,0.7857142857142857,scaffold,iid_test
688363,4,3,0.75,scaffold,iid_test
688846,1,0,0.0,scaffold,iid_test
696215,29,29,1.0,scaffold,iid_test
737232,12,9,0.75,scaffold,iid_test
737320,11,9,0.8181818181818182,scaffold,iid_test
737390,48,18,0.375,scaffold,iid_test
737627,9,8,0.8888888888888888,scaffold,iid_test
736997,2,1,0.5,scaffold,iid_test
813069,7,7,1.0,scaffold,iid_test
835072,23,23,1.0,scaffold,iid_test
835704,17,17,1.0,scaffold,iid_test
934533,29,28,0.9655172413793104,scaffold,iid_test
936620,1,1,1.0,scaffold,iid_test
936637,28,26,0.9285714285714286,scaffold,iid_test
966433,18,17,0.9444444444444444,scaffold,iid_test
1288277,14,6,0.42857142857142855,scaffold,iid_test
1348013,20,20,1.0,scaffold,iid_test
1443970,26,26,1.0,scaffold,iid_test
1458488,30,30,1.0,scaffold,iid_test
1431831,8,8,1.0,scaffold,iid_test
1466703,14,14,1.0,scaffold,iid_test
1528794,12,12,1.0,scaffold,iid_test
1528050,22,22,1.0,scaffold,iid_test
1536901,14,14,1.0,scaffold,iid_test
1536654,26,26,1.0,scaffold,iid_test
1619504,5,5,1.0,scaffold,iid_test
1637151,9,9,1.0,scaffold,iid_test
1637786,1,1,1.0,scaffold,iid_test
1639622,15,15,1.0,scaffold,iid_test
1528897,25,25,1.0,scaffold,iid_test
1528111,20,20,1.0,scaffold,iid_test
1528021,32,32,1.0,scaffold,iid_test
1528876,23,22,0.9565217391304348,scaffold,iid_test
1528403,33,33,1.0,scaffold,iid_test
1528726,54,54,1.0,scaffold,iid_test
1661636,15,11,0.7333333333333333,scaffold,iid_test
1662941,25,24,0.96,scaffold,iid_test
1667662,16,0,0.0,scaffold,iid_test
1914102,20,20,1.0,scaffold,iid_test
1679338,7,7,1.0,scaffold,iid_test
1704900,17,17,1.0,scaffold,iid_test
1722250,13,13,1.0,scaffold,iid_test
1785543,1,1,1.0,scaffold,iid_test
1824988,23,23,1.0,scaffold,iid_test
1837839,4,3,0.75,scaffold,iid_test
1874814,29,29,1.0,scaffold,iid_test
1915773,3,3,1.0,scaffold,iid_test
1915792,23,23,1.0,scaffold,iid_test
1916459,19,0,0.0,scaffold,iid_test
1978133,2,1,0.5,scaffold,iid_test
1985336,10,10,1.0,scaffold,iid_test
2019091,28,28,1.0,scaffold,iid_test
2026002,25,25,1.0,scaffold,iid_test
2053125,12,12,1.0,scaffold,iid_test
2058238,13,13,1.0,scaffold,iid_test
88614,2,0,0.0,scaffold,iid_test
34106,16,9,0.5625,scaffold,iid_test
96910,15,15,1.0,scaffold,iid_test
28198,15,15,1.0,scaffold,iid_test
306315,19,19,1.0,scaffold,iid_test
305065,15,8,0.5333333333333333,scaffold,iid_test
321687,3,2,0.6666666666666666,scaffold,iid_test
321545,12,12,1.0,scaffold,iid_test
379936,32,29,0.90625,scaffold,iid_test
420097,8,8,1.0,scaffold,iid_test
424574,14,14,1.0,scaffold,iid_test
455393,13,13,1.0,scaffold,iid_test
456071,4,0,0.0,scaffold,iid_test
552254,16,16,1.0,scaffold,iid_test
585127,21,21,1.0,scaffold,iid_test
609122,26,26,1.0,scaffold,iid_test
617338,4,4,1.0,scaffold,iid_test
629725,13,13,1.0,scaffold,iid_test
688485,18,17,0.9444444444444444,scaffold,iid_test
688775,11,10,0.9090909090909091,scaffold,iid_test
688745,4,2,0.5,scaffold,iid_test
688167,4,0,0.0,scaffold,iid_test
688359,6,1,0.16666666666666666,scaffold,iid_test
688560,8,8,1.0,scaffold,iid_test
688595,15,13,0.8666666666666667,scaffold,iid_test
715421,17,17,1.0,scaffold,iid_test
737168,11,10,0.9090909090909091,scaffold,iid_test
749248,17,17,1.0,scaffold,iid_test
753968,10,10,1.0,scaffold,iid_test
756675,15,7,0.4666666666666667,scaffold,iid_test
759348,6,3,0.5,scaffold,iid_test
812132,27,26,0.9629629629629629,scaffold,iid_test
688495,9,1,0.1111111111111111,scaffold,iid_test
864144,11,10,0.9090909090909091,scaffold,iid_test
876919,27,27,1.0,scaffold,iid_test
921482,4,4,1.0,scaffold,iid_test
983407,1,1,1.0,scaffold,iid_test
1290553,29,26,0.896551724137931,scaffold,iid_test
1435476,24,24,1.0,scaffold,iid_test
1436204,8,8,1.0,scaffold,iid_test
1495400,6,0,0.0,scaffold,iid_test
1528762,45,45,1.0,scaffold,iid_test
1527898,21,16,0.7619047619047619,scaffold,iid_test
1534761,12,12,1.0,scaffold,iid_test
1527833,22,22,1.0,scaffold,iid_test
1536566,3,3,1.0,scaffold,iid_test
1577533,4,1,0.25,scaffold,iid_test
1622004,12,8,0.6666666666666666,scaffold,iid_test
1637005,26,25,0.9615384615384616,scaffold,iid_test
1637336,1,1,1.0,scaffold,iid_test
1638896,3,3,1.0,scaffold,iid_test
1639951,5,5,1.0,scaffold,iid_test
1527782,10,10,1.0,scaffold,iid_test
1528698,25,25,1.0,scaffold,iid_test
1528125,6,6,1.0,scaffold,iid_test
1527984,39,39,1.0,scaffold,iid_test
1527985,9,8,0.8888888888888888,scaffold,iid_test
1528022,32,32,1.0,scaffold,iid_test
1528052,5,5,1.0,scaffold,iid_test
1528034,15,15,1.0,scaffold,iid_test
1527674,2,2,1.0,scaffold,iid_test
1527704,21,21,1.0,scaffold,iid_test
1528303,11,10,0.9090909090909091,scaffold,iid_test
1528479,17,17,1.0,scaffold,iid_test
1528801,96,82,0.8541666666666666,scaffold,iid_test
1528252,18,18,1.0,scaffold,iid_test
1528905,52,52,1.0,scaffold,iid_test
1528395,17,15,0.8823529411764706,scaffold,iid_test
1528450,42,30,0.7142857142857143,scaffold,iid_test
1528878,48,42,0.875,scaffold,iid_test
1528354,23,23,1.0,scaffold,iid_test
1660124,27,27,1.0,scaffold,iid_test
1664931,4,3,0.75,scaffold,iid_test
1677254,13,13,1.0,scaffold,iid_test
1678480,12,12,1.0,scaffold,iid_test
1733129,19,17,0.8947368421052632,scaffold,iid_test
1755231,2,1,0.5,scaffold,iid_test
1785471,7,7,1.0,scaffold,iid_test
1785482,16,16,1.0,scaffold,iid_test
1858860,24,23,0.9583333333333334,scaffold,iid_test
1879035,16,16,1.0,scaffold,iid_test
1886445,27,27,1.0,scaffold,iid_test
1919117,6,0,0.0,scaffold,iid_test
1920448,15,15,1.0,scaffold,iid_test
1978131,15,8,0.5333333333333333,scaffold,iid_test
2015107,8,8,1.0,scaffold,iid_test
2017950,22,22,1.0,scaffold,iid_test
195374,18,18,1.0,scaffold,iid_test
84985,12,12,1.0,scaffold,iid_test
306551,4,4,1.0,scaffold,iid_test
331786,15,9,0.6,scaffold,iid_test
511021,2,2,1.0,scaffold,iid_test
559247,1,1,1.0,scaffold,iid_test
556797,22,12,0.5454545454545454,scaffold,iid_test
498215,12,12,1.0,scaffold,iid_test
588489,3,3,1.0,scaffold,iid_test
609464,9,9,1.0,scaffold,iid_test
613982,24,24,1.0,scaffold,iid_test
620095,25,24,0.96,scaffold,iid_test
688425,15,4,0.26666666666666666,scaffold,iid_test
736954,2,0,0.0,scaffold,iid_test
737241,13,8,0.6153846153846154,scaffold,iid_test
736838,5,1,0.2,scaffold,iid_test
737365,36,5,0.1388888888888889,scaffold,iid_test
743422,37,37,1.0,scaffold,iid_test
795889,21,21,1.0,scaffold,iid_test
860770,20,20,1.0,scaffold,iid_test
950588,3,1,0.3333333333333333,scaffold,iid_test
986299,2,1,0.5,scaffold,iid_test
993439,19,15,0.7894736842105263,scaffold,iid_test
1278263,6,4,0.6666666666666666,scaffold,iid_test
1281779,15,2,0.13333333333333333,scaffold,iid_test
1281781,8,1,0.125,scaffold,iid_test
1285944,9,9,1.0,scaffold,iid_test
1285219,11,11,1.0,scaffold,iid_test
1290418,25,25,1.0,scaffold,iid_test
1327702,17,16,0.9411764705882353,scaffold,iid_test
1334961,6,6,1.0,scaffold,iid_test
1445188,14,13,0.9285714285714286,scaffold,iid_test
1456629,28,28,1.0,scaffold,iid_test
1495268,24,24,1.0,scaffold,iid_test
1536038,36,36,1.0,scaffold,iid_test
1535621,27,27,1.0,scaffold,iid_test
1536410,9,9,1.0,scaffold,iid_test
1534980,36,36,1.0,scaffold,iid_test
1528615,8,1,0.125,scaffold,iid_test
1528713,5,5,1.0,scaffold,iid_test
1536983,40,35,0.875,scaffold,iid_test
1577525,48,31,0.6458333333333334,scaffold,iid_test
1583242,9,0,0.0,scaffold,iid_test
1589660,21,21,1.0,scaffold,iid_test
1618862,20,20,1.0,scaffold,iid_test
1622851,42,42,1.0,scaffold,iid_test
1622852,1,1,1.0,scaffold,iid_test
1636981,13,13,1.0,scaffold,iid_test
1639625,29,29,1.0,scaffold,iid_test
1639956,1,1,1.0,scaffold,iid_test
1527792,37,35,0.9459459459459459,scaffold,iid_test
1527973,30,30,1.0,scaffold,iid_test
1527814,29,29,1.0,scaffold,iid_test
1528012,6,6,1.0,scaffold,iid_test
1785433,5,5,1.0,scaffold,iid_test
1528489,57,57,1.0,scaffold,iid_test
1528671,10,10,1.0,scaffold,iid_test
1528273,60,60,1.0,scaffold,iid_test
1661177,19,19,1.0,scaffold,iid_test
1669766,7,7,1.0,scaffold,iid_test
1785487,20,20,1.0,scaffold,iid_test
1785489,2,2,1.0,scaffold,iid_test
1785542,1,1,1.0,scaffold,iid_test
1796483,4,4,1.0,scaffold,iid_test
1803718,7,7,1.0,scaffold,iid_test
1841473,14,14,1.0,scaffold,iid_test
1866286,7,7,1.0,scaffold,iid_test
1872052,11,11,1.0,scaffold,iid_test
1873647,13,8,0.6153846153846154,scaffold,iid_test
1882118,7,7,1.0,scaffold,iid_test
1890736,26,26,1.0,scaffold,iid_test
1916181,3,2,0.6666666666666666,scaffold,iid_test
1916460,14,0,0.0,scaffold,iid_test
1920100,22,22,1.0,scaffold,iid_test
1929250,3,3,1.0,scaffold,iid_test
1979571,13,13,1.0,scaffold,iid_test
1993177,10,10,1.0,scaffold,iid_test
2068042,21,21,1.0,scaffold,iid_test
2081414,2,2,1.0,scaffold,iid_test
55100,12,12,1.0,scaffold,iid_test
304976,21,21,1.0,scaffold,iid_test
312923,14,14,1.0,scaffold,iid_test
336866,14,14,1.0,scaffold,iid_test
362782,9,2,0.2222222222222222,scaffold,iid_test
560732,16,13,0.8125,scaffold,iid_test
502048,2,1,0.5,scaffold,iid_test
572966,26,14,0.5384615384615384,scaffold,iid_test
963834,9,9,1.0,scaffold,iid_test
610980,11,11,1.0,scaffold,iid_test
688176,7,0,0.0,scaffold,iid_test
688291,3,2,0.6666666666666666,scaffold,iid_test
737136,6,2,0.3333333333333333,scaffold,iid_test
1565336,25,25,1.0,scaffold,iid_test
737084,1,0,0.0,scaffold,iid_test
737422,1,1,1.0,scaffold,iid_test
736983,1,1,1.0,scaffold,iid_test
811231,13,4,0.3076923076923077,scaffold,iid_test
827956,6,6,1.0,scaffold,iid_test
830110,2,1,0.5,scaffold,iid_test
860772,6,6,1.0,scaffold,iid_test
934904,4,4,1.0,scaffold,iid_test
933429,1,0,0.0,scaffold,iid_test
954243,2,2,1.0,scaffold,iid_test
949875,3,2,0.6666666666666666,scaffold,iid_test
950587,5,0,0.0,scaffold,iid_test
960513,14,14,1.0,scaffold,iid_test
969260,22,22,1.0,scaffold,iid_test
1288275,3,1,0.3333333333333333,scaffold,iid_test
1335496,1,1,1.0,scaffold,iid_test
1335495,6,6,1.0,scaffold,iid_test
1335497,4,3,0.75,scaffold,iid_test
1466785,8,0,0.0,scaffold,iid_test
1476004,12,12,1.0,scaffold,iid_test
1485701,3,2,0.6666666666666666,scaffold,iid_test
1501401,25,22,0.88,scaffold,iid_test
1514933,1,1,1.0,scaffold,iid_test
1535201,17,17,1.0,scaffold,iid_test
1537553,15,15,1.0,scaffold,iid_test
1537594,7,7,1.0,scaffold,iid_test
1556011,4,1,0.25,scaffold,iid_test
1622853,2,2,1.0,scaffold,iid_test
1626011,3,3,1.0,scaffold,iid_test
1637154,2,2,1.0,scaffold,iid_test
1638894,4,4,1.0,scaffold,iid_test
1639953,2,2,1.0,scaffold,iid_test
1527795,16,16,1.0,scaffold,iid_test
1527801,6,6,1.0,scaffold,iid_test
1528144,16,16,1.0,scaffold,iid_test
1527922,15,15,1.0,scaffold,iid_test
1528926,2,2,1.0,scaffold,iid_test
1528018,32,32,1.0,scaffold,iid_test
1528490,6,6,1.0,scaffold,iid_test
1528525,3,3,1.0,scaffold,iid_test
1646279,4,1,0.25,scaffold,iid_test
1677511,6,6,1.0,scaffold,iid_test
1687045,14,14,1.0,scaffold,iid_test
1724470,16,9,0.5625,scaffold,iid_test
1747210,25,25,1.0,scaffold,iid_test
1747211,1,1,1.0,scaffold,iid_test
1754791,16,15,0.9375,scaffold,iid_test
1791599,2,0,0.0,scaffold,iid_test
1794351,3,3,1.0,scaffold,iid_test
1845977,18,18,1.0,scaffold,iid_test
1859386,15,14,0.9333333333333333,scaffold,iid_test
1869127,10,10,1.0,scaffold,iid_test
1873878,8,6,0.75,scaffold,iid_test
1902530,39,39,1.0,scaffold,iid_test
1914524,6,4,0.6666666666666666,scaffold,iid_test
1915751,4,4,1.0,scaffold,iid_test
1919116,13,4,0.3076923076923077,scaffold,iid_test
1917929,21,21,1.0,scaffold,iid_test
910709,7,7,1.0,scaffold,iid_test
556369,2,2,1.0,scaffold,iid_test
306587,3,3,1.0,scaffold,iid_test
379744,12,12,1.0,scaffold,iid_test
421230,11,11,1.0,scaffold,iid_test
440136,13,13,1.0,scaffold,iid_test
446136,12,12,1.0,scaffold,iid_test
470054,2,2,1.0,scaffold,iid_test
595157,1,1,1.0,scaffold,iid_test
688463,2,0,0.0,scaffold,iid_test
688552,11,10,0.9090909090909091,scaffold,iid_test
688596,2,0,0.0,scaffold,iid_test
701282,19,19,1.0,scaffold,iid_test
737251,2,2,1.0,scaffold,iid_test
737353,4,1,0.25,scaffold,iid_test
825804,13,13,1.0,scaffold,iid_test
900186,3,3,1.0,scaffold,iid_test
958516,3,0,0.0,scaffold,iid_test
979659,10,10,1.0,scaffold,iid_test
1330011,7,5,0.7142857142857143,scaffold,iid_test
1337063,10,10,1.0,scaffold,iid_test
1440356,1,1,1.0,scaffold,iid_test
1436309,3,1,0.3333333333333333,scaffold,iid_test
1500426,12,11,0.9166666666666666,scaffold,iid_test
1519998,7,5,0.7142857142857143,scaffold,iid_test
1528149,6,6,1.0,scaffold,iid_test
1536256,34,34,1.0,scaffold,iid_test
1528770,16,16,1.0,scaffold,iid_test
1613065,2,2,1.0,scaffold,iid_test
1528304,18,18,1.0,scaffold,iid_test
1527953,4,4,1.0,scaffold,iid_test
1528051,24,24,1.0,scaffold,iid_test
1528157,1,0,0.0,scaffold,iid_test
1528772,14,14,1.0,scaffold,iid_test
1528159,22,22,1.0,scaffold,iid_test
1682851,1,1,1.0,scaffold,iid_test
1691310,1,1,1.0,scaffold,iid_test
1711699,4,3,0.75,scaffold,iid_test
1717958,13,13,1.0,scaffold,iid_test
1785424,5,5,1.0,scaffold,iid_test
1785422,3,3,1.0,scaffold,iid_test
1785485,4,4,1.0,scaffold,iid_test
1785715,4,4,1.0,scaffold,iid_test
1785714,1,1,1.0,scaffold,iid_test
1809089,1,1,1.0,scaffold,iid_test
1839216,9,8,0.8888888888888888,scaffold,iid_test
1851531,18,18,1.0,scaffold,iid_test
1915747,30,30,1.0,scaffold,iid_test
1916180,2,2,1.0,scaffold,iid_test
1927913,9,9,1.0,scaffold,iid_test
1929482,15,15,1.0,scaffold,iid_test
1985022,8,8,1.0,scaffold,iid_test
28188,21,21,1.0,scaffold,iid_test
140401,6,6,1.0,scaffold,iid_test
90875,1,0,0.0,scaffold,iid_test
193661,37,37,1.0,scaffold,iid_test
159436,1,1,1.0,scaffold,iid_test
688156,2,1,0.5,scaffold,iid_test
539400,1,1,1.0,scaffold,iid_test
572726,1,1,1.0,scaffold,iid_test
610312,8,1,0.125,scaffold,iid_test
620938,7,6,0.8571428571428571,scaffold,iid_test
630913,19,19,1.0,scaffold,iid_test
674717,8,8,1.0,scaffold,iid_test
688705,1,0,0.0,scaffold,iid_test
698261,6,0,0.0,scaffold,iid_test
723718,2,2,1.0,scaffold,iid_test
737391,4,3,0.75,scaffold,iid_test
737367,11,6,0.5454545454545454,scaffold,iid_test
768814,9,9,1.0,scaffold,iid_test
834527,15,15,1.0,scaffold,iid_test
851437,4,2,0.5,scaffold,iid_test
862405,1,1,1.0,scaffold,iid_test
887068,2,2,1.0,scaffold,iid_test
886791,4,4,1.0,scaffold,iid_test
913238,2,2,1.0,scaffold,iid_test
930033,5,5,1.0,scaffold,iid_test
940424,1,1,1.0,scaffold,iid_test
950589,2,0,0.0,scaffold,iid_test
969986,6,6,1.0,scaffold,iid_test
1276473,1,1,1.0,scaffold,iid_test
1283892,8,2,0.25,scaffold,iid_test
1470241,2,2,1.0,scaffold,iid_test
1505392,8,8,1.0,scaffold,iid_test
1528648,2,2,1.0,scaffold,iid_test
1534934,4,4,1.0,scaffold,iid_test
1527667,4,4,1.0,scaffold,iid_test
1535181,7,7,1.0,scaffold,iid_test
1528030,4,4,1.0,scaffold,iid_test
1536961,1,1,1.0,scaffold,iid_test
1565263,21,20,0.9523809523809523,scaffold,iid_test
1619734,2,2,1.0,scaffold,iid_test
1622038,16,14,0.875,scaffold,iid_test
1528890,6,6,1.0,scaffold,iid_test
1527681,8,8,1.0,scaffold,iid_test
1528661,13,13,1.0,scaffold,iid_test
1686155,1,0,0.0,scaffold,iid_test
1754524,13,13,1.0,scaffold,iid_test
1785488,2,2,1.0,scaffold,iid_test
1875684,6,6,1.0,scaffold,iid_test
1894113,5,5,1.0,scaffold,iid_test
1914364,6,6,1.0,scaffold,iid_test
1915800,6,6,1.0,scaffold,iid_test
1915801,16,16,1.0,scaffold,iid_test
2088320,3,3,1.0,scaffold,iid_test
195521,13,13,1.0,scaffold,iid_test
34789,6,6,1.0,scaffold,iid_test
75330,8,8,1.0,scaffold,iid_test
306221,1,0,0.0,scaffold,iid_test
307263,14,12,0.8571428571428571,scaffold,iid_test
449465,8,8,1.0,scaffold,iid_test
460654,7,3,0.42857142857142855,scaffold,iid_test
468017,2,2,1.0,scaffold,iid_test
467917,19,19,1.0,scaffold,iid_test
537822,4,3,0.75,scaffold,iid_test
571770,2,2,1.0,scaffold,iid_test
609465,3,3,1.0,scaffold,iid_test
607926,3,1,0.3333333333333333,scaffold,iid_test
663804,4,4,1.0,scaffold,iid_test
699967,1,1,1.0,scaffold,iid_test
737472,1,0,0.0,scaffold,iid_test
737725,1,0,0.0,scaffold,iid_test
737732,1,1,1.0,scaffold,iid_test
737150,3,3,1.0,scaffold,iid_test
737156,1,0,0.0,scaffold,iid_test
752182,4,4,1.0,scaffold,iid_test
787238,3,3,1.0,scaffold,iid_test
862404,3,3,1.0,scaffold,iid_test
901250,2,0,0.0,scaffold,iid_test
902584,6,3,0.5,scaffold,iid_test
913239,7,7,1.0,scaffold,iid_test
1662939,4,4,1.0,scaffold,iid_test
943622,1,1,1.0,scaffold,iid_test
1445189,5,5,1.0,scaffold,iid_test
1535347,3,3,1.0,scaffold,iid_test
1528215,14,14,1.0,scaffold,iid_test
1583243,2,0,0.0,scaffold,iid_test
1527790,10,10,1.0,scaffold,iid_test
1528386,2,2,1.0,scaffold,iid_test
1658250,2,0,0.0,scaffold,iid_test
1681424,2,0,0.0,scaffold,iid_test
1735431,2,2,1.0,scaffold,iid_test
1785476,1,1,1.0,scaffold,iid_test
1903451,24,22,0.9166666666666666,scaffold,iid_test
1915717,3,3,1.0,scaffold,iid_test
1915783,29,29,1.0,scaffold,iid_test
1916065,1,1,1.0,scaffold,iid_test
1916172,2,0,0.0,scaffold,iid_test
1931623,2,2,1.0,scaffold,iid_test
1977817,4,4,1.0,scaffold,iid_test
2088319,3,3,1.0,scaffold,iid_test
195069,1,1,1.0,scaffold,iid_test
305785,8,7,0.875,scaffold,iid_test
321517,2,2,1.0,scaffold,iid_test
336476,3,3,1.0,scaffold,iid_test
379935,3,2,0.6666666666666666,scaffold,iid_test
429753,1,1,1.0,scaffold,iid_test
430991,6,6,1.0,scaffold,iid_test
490576,3,2,0.6666666666666666,scaffold,iid_test
610313,2,0,0.0,scaffold,iid_test
688205,4,4,1.0,scaffold,iid_test
727386,3,0,0.0,scaffold,iid_test
