domain_id,n_molecules,n_actives,fraction_active,shift_type,internal_split
17837,1,1,1.0,scaffold,ood_test
18355,1,1,1.0,scaffold,ood_test
18364,8,8,1.0,scaffold,ood_test
18378,3,3,1.0,scaffold,ood_test
18608,9,9,1.0,scaffold,ood_test
18617,4,4,1.0,scaffold,ood_test
18624,6,6,1.0,scaffold,ood_test
18631,1,1,1.0,scaffold,ood_test
18647,2,2,1.0,scaffold,ood_test
18651,2,2,1.0,scaffold,ood_test
18657,1,1,1.0,scaffold,ood_test
18663,1,1,1.0,scaffold,ood_test
18676,1,1,1.0,scaffold,ood_test
18678,1,1,1.0,scaffold,ood_test
18679,1,1,1.0,scaffold,ood_test
18681,2,2,1.0,scaffold,ood_test
18730,2,2,1.0,scaffold,ood_test
19089,56,56,1.0,scaffold,ood_test
19090,1,1,1.0,scaffold,ood_test
19159,1,1,1.0,scaffold,ood_test
19160,1,1,1.0,scaffold,ood_test
19180,1,1,1.0,scaffold,ood_test
19258,2,2,1.0,scaffold,ood_test
19267,2,2,1.0,scaffold,ood_test
19328,2,2,1.0,scaffold,ood_test
19407,1,1,1.0,scaffold,ood_test
19410,2,1,0.5,scaffold,ood_test
19411,1,0,0.0,scaffold,ood_test
19565,1,0,0.0,scaffold,ood_test
19593,2,1,0.5,scaffold,ood_test
19639,1,0,0.0,scaffold,ood_test
19967,2,2,1.0,scaffold,ood_test
20218,1,1,1.0,scaffold,ood_test
20229,2,2,1.0,scaffold,ood_test
20239,1,1,1.0,scaffold,ood_test
20276,19,19,1.0,scaffold,ood_test
20419,14,14,1.0,scaffold,ood_test
20552,1,1,1.0,scaffold,ood_test
20949,1,1,1.0,scaffold,ood_test
21121,1,1,1.0,scaffold,ood_test
21827,3,3,1.0,scaffold,ood_test
21984,1,1,1.0,scaffold,ood_test
22827,1,1,1.0,scaffold,ood_test
22904,1,0,0.0,scaffold,ood_test
23783,5,5,1.0,scaffold,ood_test
23807,1,1,1.0,scaffold,ood_test
23808,1,1,1.0,scaffold,ood_test
23833,1,1,1.0,scaffold,ood_test
23836,1,1,1.0,scaffold,ood_test
23838,1,1,1.0,scaffold,ood_test
23839,3,3,1.0,scaffold,ood_test
23842,1,1,1.0,scaffold,ood_test
23843,1,1,1.0,scaffold,ood_test
24842,7,3,0.42857142857142855,scaffold,ood_test
25007,1,1,1.0,scaffold,ood_test
25048,3,3,1.0,scaffold,ood_test
25056,4,4,1.0,scaffold,ood_test
25069,1,1,1.0,scaffold,ood_test
25070,1,1,1.0,scaffold,ood_test
25073,2,1,0.5,scaffold,ood_test
25087,1,1,1.0,scaffold,ood_test
25448,1,1,1.0,scaffold,ood_test
25790,1,1,1.0,scaffold,ood_test
27247,14,14,1.0,scaffold,ood_test
27269,1,1,1.0,scaffold,ood_test
27532,6,4,0.6666666666666666,scaffold,ood_test
28525,1,1,1.0,scaffold,ood_test
28985,3,3,1.0,scaffold,ood_test
29149,31,31,1.0,scaffold,ood_test
29155,11,11,1.0,scaffold,ood_test
29363,1,1,1.0,scaffold,ood_test
29673,2,2,1.0,scaffold,ood_test
30256,1,0,0.0,scaffold,ood_test
30265,3,2,0.6666666666666666,scaffold,ood_test
30273,1,0,0.0,scaffold,ood_test
30359,43,18,0.4186046511627907,scaffold,ood_test
30404,45,35,0.7777777777777778,scaffold,ood_test
30405,1,0,0.0,scaffold,ood_test
30406,1,1,1.0,scaffold,ood_test
30407,1,1,1.0,scaffold,ood_test
30408,1,1,1.0,scaffold,ood_test
30409,1,1,1.0,scaffold,ood_test
30410,1,1,1.0,scaffold,ood_test
30411,1,1,1.0,scaffold,ood_test
30412,1,1,1.0,scaffold,ood_test
30424,1,0,0.0,scaffold,ood_test
30426,1,0,0.0,scaffold,ood_test
30433,1,0,0.0,scaffold,ood_test
30440,1,0,0.0,scaffold,ood_test
30521,1,0,0.0,scaffold,ood_test
30617,20,20,1.0,scaffold,ood_test
30714,36,36,1.0,scaffold,ood_test
30716,3,3,1.0,scaffold,ood_test
30720,7,7,1.0,scaffold,ood_test
30815,4,4,1.0,scaffold,ood_test
30824,1,1,1.0,scaffold,ood_test
30867,9,9,1.0,scaffold,ood_test
30868,1,1,1.0,scaffold,ood_test
31073,1,0,0.0,scaffold,ood_test
31074,1,0,0.0,scaffold,ood_test
31600,11,10,0.9090909090909091,scaffold,ood_test
31601,2,2,1.0,scaffold,ood_test
31642,3,3,1.0,scaffold,ood_test
31933,1,1,1.0,scaffold,ood_test
32001,1,0,0.0,scaffold,ood_test
32002,1,0,0.0,scaffold,ood_test
32063,4,4,1.0,scaffold,ood_test
32065,1,1,1.0,scaffold,ood_test
32067,1,1,1.0,scaffold,ood_test
32069,1,1,1.0,scaffold,ood_test
32271,1,0,0.0,scaffold,ood_test
32272,1,0,0.0,scaffold,ood_test
32297,1,1,1.0,scaffold,ood_test
32377,1,1,1.0,scaffold,ood_test
32522,1,1,1.0,scaffold,ood_test
32527,3,1,0.3333333333333333,scaffold,ood_test
32549,1,1,1.0,scaffold,ood_test
32644,7,7,1.0,scaffold,ood_test
32670,1,1,1.0,scaffold,ood_test
32671,1,1,1.0,scaffold,ood_test
32679,1,1,1.0,scaffold,ood_test
32877,2,2,1.0,scaffold,ood_test
32879,1,1,1.0,scaffold,ood_test
32889,2,2,1.0,scaffold,ood_test
32905,2,2,1.0,scaffold,ood_test
33070,1,1,1.0,scaffold,ood_test
33072,1,1,1.0,scaffold,ood_test
33079,3,3,1.0,scaffold,ood_test
33084,1,1,1.0,scaffold,ood_test
33168,1,1,1.0,scaffold,ood_test
33196,1,1,1.0,scaffold,ood_test
33252,1,0,0.0,scaffold,ood_test
33270,1,0,0.0,scaffold,ood_test
33406,11,11,1.0,scaffold,ood_test
33424,1,1,1.0,scaffold,ood_test
33429,1,1,1.0,scaffold,ood_test
33530,1,1,1.0,scaffold,ood_test
33776,4,4,1.0,scaffold,ood_test
33784,1,1,1.0,scaffold,ood_test
33998,3,3,1.0,scaffold,ood_test
34136,4,4,1.0,scaffold,ood_test
34192,1,1,1.0,scaffold,ood_test
34229,1,1,1.0,scaffold,ood_test
34230,1,1,1.0,scaffold,ood_test
34257,4,4,1.0,scaffold,ood_test
34501,11,0,0.0,scaffold,ood_test
34508,1,0,0.0,scaffold,ood_test
34743,1,1,1.0,scaffold,ood_test
34841,5,5,1.0,scaffold,ood_test
34842,1,1,1.0,scaffold,ood_test
35010,46,42,0.9130434782608695,scaffold,ood_test
35167,1,1,1.0,scaffold,ood_test
35178,1,1,1.0,scaffold,ood_test
35181,2,0,0.0,scaffold,ood_test
35210,1,1,1.0,scaffold,ood_test
35211,1,1,1.0,scaffold,ood_test
35213,2,2,1.0,scaffold,ood_test
35214,2,2,1.0,scaffold,ood_test
35509,4,3,0.75,scaffold,ood_test
2,1,1,1.0,scaffold,ood_test
26,1,1,1.0,scaffold,ood_test
70,1,0,0.0,scaffold,ood_test
202,9,7,0.7777777777777778,scaffold,ood_test
203,66,53,0.803030303030303,scaffold,ood_test
208,9,6,0.6666666666666666,scaffold,ood_test
214,6,5,0.8333333333333334,scaffold,ood_test
215,4,4,1.0,scaffold,ood_test
217,9,3,0.3333333333333333,scaffold,ood_test
258,24,12,0.5,scaffold,ood_test
259,30,23,0.7666666666666667,scaffold,ood_test
266,2,1,0.5,scaffold,ood_test
370,2,2,1.0,scaffold,ood_test
545,1,0,0.0,scaffold,ood_test
547,18,11,0.6111111111111112,scaffold,ood_test
566,34,32,0.9411764705882353,scaffold,ood_test
639,45,26,0.5777777777777777,scaffold,ood_test
819,1,1,1.0,scaffold,ood_test
823,1,0,0.0,scaffold,ood_test
827,1,0,0.0,scaffold,ood_test
1099,2,2,1.0,scaffold,ood_test
1149,1,1,1.0,scaffold,ood_test
1386,18,18,1.0,scaffold,ood_test
1794,10,6,0.6,scaffold,ood_test
1797,7,2,0.2857142857142857,scaffold,ood_test
2012,19,18,0.9473684210526315,scaffold,ood_test
2013,21,9,0.42857142857142855,scaffold,ood_test
2032,1,1,1.0,scaffold,ood_test
2051,1,1,1.0,scaffold,ood_test
2052,2,2,1.0,scaffold,ood_test
2064,12,12,1.0,scaffold,ood_test
2105,1,1,1.0,scaffold,ood_test
2289,13,10,0.7692307692307693,scaffold,ood_test
2552,1,1,1.0,scaffold,ood_test
2601,22,22,1.0,scaffold,ood_test
2602,8,8,1.0,scaffold,ood_test
2603,2,2,1.0,scaffold,ood_test
2604,1,1,1.0,scaffold,ood_test
2605,6,6,1.0,scaffold,ood_test
2606,4,4,1.0,scaffold,ood_test
2607,6,6,1.0,scaffold,ood_test
2608,3,3,1.0,scaffold,ood_test
2609,11,11,1.0,scaffold,ood_test
2611,1,1,1.0,scaffold,ood_test
2690,2,2,1.0,scaffold,ood_test
2765,2,2,1.0,scaffold,ood_test
2902,1,0,0.0,scaffold,ood_test
2907,6,3,0.5,scaffold,ood_test
2955,1,1,1.0,scaffold,ood_test
2960,2,1,0.5,scaffold,ood_test
3109,1,0,0.0,scaffold,ood_test
3110,1,0,0.0,scaffold,ood_test
3111,1,0,0.0,scaffold,ood_test
3166,1,0,0.0,scaffold,ood_test
3183,2,0,0.0,scaffold,ood_test
3197,4,1,0.25,scaffold,ood_test
3317,31,15,0.4838709677419355,scaffold,ood_test
3492,6,4,0.6666666666666666,scaffold,ood_test
3494,2,2,1.0,scaffold,ood_test
3496,3,3,1.0,scaffold,ood_test
3499,35,34,0.9714285714285714,scaffold,ood_test
3657,2,2,1.0,scaffold,ood_test
3686,14,11,0.7857142857142857,scaffold,ood_test
3696,12,10,0.8333333333333334,scaffold,ood_test
3856,13,13,1.0,scaffold,ood_test
3966,1,1,1.0,scaffold,ood_test
3968,3,3,1.0,scaffold,ood_test
3997,2,2,1.0,scaffold,ood_test
4023,29,29,1.0,scaffold,ood_test
4354,1,1,1.0,scaffold,ood_test
4356,1,1,1.0,scaffold,ood_test
4360,1,1,1.0,scaffold,ood_test
4475,14,10,0.7142857142857143,scaffold,ood_test
4570,4,3,0.75,scaffold,ood_test
4623,1,1,1.0,scaffold,ood_test
4626,1,1,1.0,scaffold,ood_test
4628,1,1,1.0,scaffold,ood_test
4867,1,1,1.0,scaffold,ood_test
5011,2,2,1.0,scaffold,ood_test
5037,1,1,1.0,scaffold,ood_test
5065,1,0,0.0,scaffold,ood_test
5097,2,2,1.0,scaffold,ood_test
5116,5,4,0.8,scaffold,ood_test
5130,1,0,0.0,scaffold,ood_test
5171,3,1,0.3333333333333333,scaffold,ood_test
5174,1,0,0.0,scaffold,ood_test
5176,2,1,0.5,scaffold,ood_test
5191,1,0,0.0,scaffold,ood_test
5192,1,0,0.0,scaffold,ood_test
5202,9,1,0.1111111111111111,scaffold,ood_test
5217,1,1,1.0,scaffold,ood_test
5228,1,1,1.0,scaffold,ood_test
5232,1,0,0.0,scaffold,ood_test
5233,1,0,0.0,scaffold,ood_test
5310,1,0,0.0,scaffold,ood_test
5316,2,1,0.5,scaffold,ood_test
5337,10,7,0.7,scaffold,ood_test
5377,1,0,0.0,scaffold,ood_test
5385,1,0,0.0,scaffold,ood_test
5387,3,1,0.3333333333333333,scaffold,ood_test
5485,3,1,0.3333333333333333,scaffold,ood_test
5497,1,1,1.0,scaffold,ood_test
5507,1,1,1.0,scaffold,ood_test
5654,2,1,0.5,scaffold,ood_test
5676,4,1,0.25,scaffold,ood_test
5727,1,1,1.0,scaffold,ood_test
5763,2,0,0.0,scaffold,ood_test
5809,1,0,0.0,scaffold,ood_test
5817,1,0,0.0,scaffold,ood_test
5818,2,2,1.0,scaffold,ood_test
5822,2,1,0.5,scaffold,ood_test
5826,1,0,0.0,scaffold,ood_test
5827,1,1,1.0,scaffold,ood_test
5849,3,2,0.6666666666666666,scaffold,ood_test
5901,1,1,1.0,scaffold,ood_test
5909,1,0,0.0,scaffold,ood_test
5920,1,0,0.0,scaffold,ood_test
6021,1,1,1.0,scaffold,ood_test
6084,2,2,1.0,scaffold,ood_test
6087,1,0,0.0,scaffold,ood_test
6119,1,1,1.0,scaffold,ood_test
6170,3,0,0.0,scaffold,ood_test
6183,1,0,0.0,scaffold,ood_test
6197,10,10,1.0,scaffold,ood_test
6244,2,1,0.5,scaffold,ood_test
6283,1,1,1.0,scaffold,ood_test
6327,4,4,1.0,scaffold,ood_test
6342,12,8,0.6666666666666666,scaffold,ood_test
6367,1,0,0.0,scaffold,ood_test
6375,1,0,0.0,scaffold,ood_test
6451,1,1,1.0,scaffold,ood_test
6487,3,3,1.0,scaffold,ood_test
6551,4,4,1.0,scaffold,ood_test
6603,1,0,0.0,scaffold,ood_test
6671,1,0,0.0,scaffold,ood_test
6773,3,2,0.6666666666666666,scaffold,ood_test
6948,1,0,0.0,scaffold,ood_test
6990,1,0,0.0,scaffold,ood_test
7043,6,3,0.5,scaffold,ood_test
7075,4,4,1.0,scaffold,ood_test
7107,1,0,0.0,scaffold,ood_test
7146,7,5,0.7142857142857143,scaffold,ood_test
7150,15,4,0.26666666666666666,scaffold,ood_test
7169,3,2,0.6666666666666666,scaffold,ood_test
7188,1,0,0.0,scaffold,ood_test
7192,2,2,1.0,scaffold,ood_test
7202,1,0,0.0,scaffold,ood_test
7209,1,0,0.0,scaffold,ood_test
7236,6,4,0.6666666666666666,scaffold,ood_test
7356,1,1,1.0,scaffold,ood_test
7444,2,1,0.5,scaffold,ood_test
7462,2,1,0.5,scaffold,ood_test
7700,1,0,0.0,scaffold,ood_test
7704,3,1,0.3333333333333333,scaffold,ood_test
7708,3,2,0.6666666666666666,scaffold,ood_test
7711,2,0,0.0,scaffold,ood_test
7739,1,0,0.0,scaffold,ood_test
7748,7,3,0.42857142857142855,scaffold,ood_test
7783,2,1,0.5,scaffold,ood_test
7889,2,1,0.5,scaffold,ood_test
7895,1,0,0.0,scaffold,ood_test
7935,1,0,0.0,scaffold,ood_test
8015,1,0,0.0,scaffold,ood_test
8022,1,0,0.0,scaffold,ood_test
8025,1,0,0.0,scaffold,ood_test
8047,1,1,1.0,scaffold,ood_test
8048,1,0,0.0,scaffold,ood_test
8145,4,2,0.5,scaffold,ood_test
8163,4,2,0.5,scaffold,ood_test
8198,1,0,0.0,scaffold,ood_test
8215,1,0,0.0,scaffold,ood_test
8228,1,0,0.0,scaffold,ood_test
8305,2,2,1.0,scaffold,ood_test
8382,13,12,0.9230769230769231,scaffold,ood_test
8434,1,1,1.0,scaffold,ood_test
8489,1,1,1.0,scaffold,ood_test
8532,1,1,1.0,scaffold,ood_test
8642,1,0,0.0,scaffold,ood_test
8733,1,1,1.0,scaffold,ood_test
8750,2,1,0.5,scaffold,ood_test
8758,1,0,0.0,scaffold,ood_test
8769,1,0,0.0,scaffold,ood_test
8773,1,0,0.0,scaffold,ood_test
8821,1,1,1.0,scaffold,ood_test
8832,5,5,1.0,scaffold,ood_test
8834,2,2,1.0,scaffold,ood_test
8854,1,1,1.0,scaffold,ood_test
8900,1,1,1.0,scaffold,ood_test
9001,1,1,1.0,scaffold,ood_test
9136,2,0,0.0,scaffold,ood_test
9152,1,0,0.0,scaffold,ood_test
9155,3,0,0.0,scaffold,ood_test
9158,1,0,0.0,scaffold,ood_test
9168,1,0,0.0,scaffold,ood_test
9208,2,0,0.0,scaffold,ood_test
9217,1,0,0.0,scaffold,ood_test
9278,1,0,0.0,scaffold,ood_test
9284,3,1,0.3333333333333333,scaffold,ood_test
9287,1,0,0.0,scaffold,ood_test
9317,1,0,0.0,scaffold,ood_test
9444,1,1,1.0,scaffold,ood_test
9447,1,1,1.0,scaffold,ood_test
9598,1,1,1.0,scaffold,ood_test
9632,2,2,1.0,scaffold,ood_test
9638,1,1,1.0,scaffold,ood_test
9698,1,1,1.0,scaffold,ood_test
9807,1,1,1.0,scaffold,ood_test
9839,2,0,0.0,scaffold,ood_test
9907,1,1,1.0,scaffold,ood_test
9919,1,0,0.0,scaffold,ood_test
9931,1,1,1.0,scaffold,ood_test
9948,1,0,0.0,scaffold,ood_test
9951,1,1,1.0,scaffold,ood_test
9973,1,0,0.0,scaffold,ood_test
9977,1,0,0.0,scaffold,ood_test
9987,1,1,1.0,scaffold,ood_test
9998,2,2,1.0,scaffold,ood_test
10029,1,1,1.0,scaffold,ood_test
10047,2,2,1.0,scaffold,ood_test
10143,1,0,0.0,scaffold,ood_test
10150,4,3,0.75,scaffold,ood_test
10261,3,3,1.0,scaffold,ood_test
10312,2,2,1.0,scaffold,ood_test
10315,9,2,0.2222222222222222,scaffold,ood_test
10325,1,1,1.0,scaffold,ood_test
10352,1,0,0.0,scaffold,ood_test
10357,1,1,1.0,scaffold,ood_test
10374,1,0,0.0,scaffold,ood_test
10379,1,1,1.0,scaffold,ood_test
10392,1,1,1.0,scaffold,ood_test
10395,2,1,0.5,scaffold,ood_test
10399,1,0,0.0,scaffold,ood_test
10419,2,2,1.0,scaffold,ood_test
10469,1,0,0.0,scaffold,ood_test
10476,2,2,1.0,scaffold,ood_test
10484,1,1,1.0,scaffold,ood_test
10504,1,1,1.0,scaffold,ood_test
10547,1,0,0.0,scaffold,ood_test
10549,1,0,0.0,scaffold,ood_test
10583,2,0,0.0,scaffold,ood_test
10628,1,1,1.0,scaffold,ood_test
10645,1,0,0.0,scaffold,ood_test
10686,1,0,0.0,scaffold,ood_test
10691,152,140,0.9210526315789473,scaffold,ood_test
10808,1,0,0.0,scaffold,ood_test
10849,1,0,0.0,scaffold,ood_test
10890,1,1,1.0,scaffold,ood_test
10911,1,1,1.0,scaffold,ood_test
10914,1,1,1.0,scaffold,ood_test
10924,1,1,1.0,scaffold,ood_test
10952,1,1,1.0,scaffold,ood_test
10959,1,1,1.0,scaffold,ood_test
11002,2,1,0.5,scaffold,ood_test
11014,1,1,1.0,scaffold,ood_test
11111,9,9,1.0,scaffold,ood_test
11116,3,1,0.3333333333333333,scaffold,ood_test
11154,1,0,0.0,scaffold,ood_test
11158,1,0,0.0,scaffold,ood_test
11187,1,1,1.0,scaffold,ood_test
11199,1,0,0.0,scaffold,ood_test
11203,1,1,1.0,scaffold,ood_test
11212,2,1,0.5,scaffold,ood_test
11213,1,1,1.0,scaffold,ood_test
11214,1,0,0.0,scaffold,ood_test
11225,1,1,1.0,scaffold,ood_test
11231,1,1,1.0,scaffold,ood_test
11248,1,0,0.0,scaffold,ood_test
11267,1,1,1.0,scaffold,ood_test
11280,1,1,1.0,scaffold,ood_test
11302,1,1,1.0,scaffold,ood_test
11319,3,1,0.3333333333333333,scaffold,ood_test
11365,1,0,0.0,scaffold,ood_test
11369,1,1,1.0,scaffold,ood_test
11371,1,1,1.0,scaffold,ood_test
11380,1,1,1.0,scaffold,ood_test
11403,1,0,0.0,scaffold,ood_test
11407,1,0,0.0,scaffold,ood_test
11492,1,0,0.0,scaffold,ood_test
11497,1,0,0.0,scaffold,ood_test
11539,1,0,0.0,scaffold,ood_test
11698,1,1,1.0,scaffold,ood_test
11910,1,0,0.0,scaffold,ood_test
11970,3,2,0.6666666666666666,scaffold,ood_test
12028,1,0,0.0,scaffold,ood_test
12036,1,1,1.0,scaffold,ood_test
12082,1,1,1.0,scaffold,ood_test
12083,1,0,0.0,scaffold,ood_test
12088,7,3,0.42857142857142855,scaffold,ood_test
12091,1,0,0.0,scaffold,ood_test
12120,1,0,0.0,scaffold,ood_test
12204,1,0,0.0,scaffold,ood_test
12239,1,1,1.0,scaffold,ood_test
12292,1,1,1.0,scaffold,ood_test
12390,1,1,1.0,scaffold,ood_test
12413,2,0,0.0,scaffold,ood_test
12483,1,0,0.0,scaffold,ood_test
12503,1,1,1.0,scaffold,ood_test
12538,2,1,0.5,scaffold,ood_test
12563,2,2,1.0,scaffold,ood_test
12622,2,1,0.5,scaffold,ood_test
12654,1,0,0.0,scaffold,ood_test
12804,1,0,0.0,scaffold,ood_test
12822,1,0,0.0,scaffold,ood_test
12828,1,0,0.0,scaffold,ood_test
12865,1,0,0.0,scaffold,ood_test
12999,1,1,1.0,scaffold,ood_test
13920,1,0,0.0,scaffold,ood_test
14070,1,0,0.0,scaffold,ood_test
14071,2,1,0.5,scaffold,ood_test
14128,1,0,0.0,scaffold,ood_test
14137,3,2,0.6666666666666666,scaffold,ood_test
14149,1,1,1.0,scaffold,ood_test
14310,24,9,0.375,scaffold,ood_test
14315,1,0,0.0,scaffold,ood_test
14316,1,0,0.0,scaffold,ood_test
14561,1,1,1.0,scaffold,ood_test
14590,3,3,1.0,scaffold,ood_test
14600,17,10,0.5882352941176471,scaffold,ood_test
14602,2,0,0.0,scaffold,ood_test
14603,2,0,0.0,scaffold,ood_test
15221,1,1,1.0,scaffold,ood_test
15235,7,7,1.0,scaffold,ood_test
15251,1,1,1.0,scaffold,ood_test
16023,1,1,1.0,scaffold,ood_test
16024,1,1,1.0,scaffold,ood_test
16025,1,1,1.0,scaffold,ood_test
16026,1,0,0.0,scaffold,ood_test
16105,1,0,0.0,scaffold,ood_test
16106,1,0,0.0,scaffold,ood_test
16107,1,0,0.0,scaffold,ood_test
16447,3,2,0.6666666666666666,scaffold,ood_test
16766,2,2,1.0,scaffold,ood_test
17435,1,0,0.0,scaffold,ood_test
17436,1,0,0.0,scaffold,ood_test
17821,1,1,1.0,scaffold,ood_test
17826,1,1,1.0,scaffold,ood_test
17841,2,2,1.0,scaffold,ood_test
17848,1,1,1.0,scaffold,ood_test
18622,1,1,1.0,scaffold,ood_test
18638,1,1,1.0,scaffold,ood_test
18643,2,2,1.0,scaffold,ood_test
18656,1,1,1.0,scaffold,ood_test
18670,1,1,1.0,scaffold,ood_test
18672,1,1,1.0,scaffold,ood_test
18682,1,1,1.0,scaffold,ood_test
19352,1,1,1.0,scaffold,ood_test
19402,21,18,0.8571428571428571,scaffold,ood_test
19922,85,85,1.0,scaffold,ood_test
20212,1,1,1.0,scaffold,ood_test
20553,1,1,1.0,scaffold,ood_test
20783,1,0,0.0,scaffold,ood_test
20960,24,24,1.0,scaffold,ood_test
22511,7,7,1.0,scaffold,ood_test
22899,1,0,0.0,scaffold,ood_test
23702,2,2,1.0,scaffold,ood_test
23723,5,3,0.6,scaffold,ood_test
23789,1,1,1.0,scaffold,ood_test
23794,1,1,1.0,scaffold,ood_test
23817,2,2,1.0,scaffold,ood_test
23835,2,2,1.0,scaffold,ood_test
23837,1,1,1.0,scaffold,ood_test
25098,1,1,1.0,scaffold,ood_test
25100,18,17,0.9444444444444444,scaffold,ood_test
26185,21,21,1.0,scaffold,ood_test
27163,1,1,1.0,scaffold,ood_test
27288,1,1,1.0,scaffold,ood_test
27503,51,51,1.0,scaffold,ood_test
27505,16,15,0.9375,scaffold,ood_test
27510,5,4,0.8,scaffold,ood_test
27535,1,1,1.0,scaffold,ood_test
27638,24,21,0.875,scaffold,ood_test
28409,1,1,1.0,scaffold,ood_test
28986,2,2,1.0,scaffold,ood_test
29686,1,1,1.0,scaffold,ood_test
29691,1,1,1.0,scaffold,ood_test
29732,2,2,1.0,scaffold,ood_test
30225,1,0,0.0,scaffold,ood_test
30266,1,1,1.0,scaffold,ood_test
30272,2,2,1.0,scaffold,ood_test
30300,3,3,1.0,scaffold,ood_test
30419,1,0,0.0,scaffold,ood_test
30577,1,1,1.0,scaffold,ood_test
30719,1,1,1.0,scaffold,ood_test
31075,1,0,0.0,scaffold,ood_test
31226,1,1,1.0,scaffold,ood_test
31238,1,1,1.0,scaffold,ood_test
31661,5,5,1.0,scaffold,ood_test
31721,27,21,0.7777777777777778,scaffold,ood_test
31722,15,14,0.9333333333333333,scaffold,ood_test
31723,2,2,1.0,scaffold,ood_test
31724,2,1,0.5,scaffold,ood_test
32203,1,0,0.0,scaffold,ood_test
32594,1,1,1.0,scaffold,ood_test
32650,1,1,1.0,scaffold,ood_test
32801,1,1,1.0,scaffold,ood_test
32950,74,74,1.0,scaffold,ood_test
33073,1,1,1.0,scaffold,ood_test
33074,1,1,1.0,scaffold,ood_test
33100,1,1,1.0,scaffold,ood_test
33170,1,1,1.0,scaffold,ood_test
33227,6,2,0.3333333333333333,scaffold,ood_test
33255,2,1,0.5,scaffold,ood_test
33266,2,1,0.5,scaffold,ood_test
33528,1,1,1.0,scaffold,ood_test
33999,1,1,1.0,scaffold,ood_test
34514,1,1,1.0,scaffold,ood_test
34525,1,1,1.0,scaffold,ood_test
34540,1,1,1.0,scaffold,ood_test
34543,1,1,1.0,scaffold,ood_test
34653,1,1,1.0,scaffold,ood_test
34695,1,1,1.0,scaffold,ood_test
34766,2,2,1.0,scaffold,ood_test
34840,5,5,1.0,scaffold,ood_test
35168,22,22,1.0,scaffold,ood_test
35169,1,1,1.0,scaffold,ood_test
35175,1,1,1.0,scaffold,ood_test
35176,1,1,1.0,scaffold,ood_test
227,1,0,0.0,scaffold,ood_test
264,1,1,1.0,scaffold,ood_test
365,37,35,0.9459459459459459,scaffold,ood_test
385,1,0,0.0,scaffold,ood_test
402,34,23,0.6764705882352942,scaffold,ood_test
405,9,7,0.7777777777777778,scaffold,ood_test
607,1,1,1.0,scaffold,ood_test
614,118,101,0.8559322033898306,scaffold,ood_test
620,1,1,1.0,scaffold,ood_test
821,1,0,0.0,scaffold,ood_test
846,1,0,0.0,scaffold,ood_test
894,9,7,0.7777777777777778,scaffold,ood_test
908,36,21,0.5833333333333334,scaffold,ood_test
981,1,1,1.0,scaffold,ood_test
1818,1,0,0.0,scaffold,ood_test
1886,10,8,0.8,scaffold,ood_test
1888,2,0,0.0,scaffold,ood_test
1897,1,0,0.0,scaffold,ood_test
1902,1,1,1.0,scaffold,ood_test
1904,1,0,0.0,scaffold,ood_test
1905,2,1,0.5,scaffold,ood_test
1973,1,0,0.0,scaffold,ood_test
1976,1,0,0.0,scaffold,ood_test
2002,17,17,1.0,scaffold,ood_test
2003,1,1,1.0,scaffold,ood_test
2004,16,16,1.0,scaffold,ood_test
2009,1,1,1.0,scaffold,ood_test
2010,1,1,1.0,scaffold,ood_test
2011,1,1,1.0,scaffold,ood_test
2037,12,12,1.0,scaffold,ood_test
2053,5,5,1.0,scaffold,ood_test
2344,68,65,0.9558823529411765,scaffold,ood_test
2533,1,1,1.0,scaffold,ood_test
2954,1,1,1.0,scaffold,ood_test
2957,1,1,1.0,scaffold,ood_test
2958,4,3,0.75,scaffold,ood_test
3017,35,34,0.9714285714285714,scaffold,ood_test
3018,1,1,1.0,scaffold,ood_test
3164,1,0,0.0,scaffold,ood_test
3168,2,1,0.5,scaffold,ood_test
3176,1,1,1.0,scaffold,ood_test
3178,1,0,0.0,scaffold,ood_test
3179,4,2,0.5,scaffold,ood_test
3184,1,0,0.0,scaffold,ood_test
3520,1,1,1.0,scaffold,ood_test
3819,3,1,0.3333333333333333,scaffold,ood_test
3820,6,4,0.6666666666666666,scaffold,ood_test
3830,2,1,0.5,scaffold,ood_test
3901,16,15,0.9375,scaffold,ood_test
3963,2,1,0.5,scaffold,ood_test
4562,3,3,1.0,scaffold,ood_test
4619,1,1,1.0,scaffold,ood_test
4655,2,2,1.0,scaffold,ood_test
4980,6,4,0.6666666666666666,scaffold,ood_test
4992,1,0,0.0,scaffold,ood_test
4994,1,1,1.0,scaffold,ood_test
5007,2,1,0.5,scaffold,ood_test
5027,1,1,1.0,scaffold,ood_test
5038,72,54,0.75,scaffold,ood_test
5064,2,0,0.0,scaffold,ood_test
5070,1,0,0.0,scaffold,ood_test
5072,1,0,0.0,scaffold,ood_test
5089,4,2,0.5,scaffold,ood_test
5122,1,0,0.0,scaffold,ood_test
5140,3,2,0.6666666666666666,scaffold,ood_test
5152,1,0,0.0,scaffold,ood_test
5209,1,0,0.0,scaffold,ood_test
5211,3,1,0.3333333333333333,scaffold,ood_test
5258,1,0,0.0,scaffold,ood_test
5275,5,5,1.0,scaffold,ood_test
5289,1,1,1.0,scaffold,ood_test
5319,13,10,0.7692307692307693,scaffold,ood_test
5356,4,3,0.75,scaffold,ood_test
