assay_id,split,passes_filter,n_total,n_inexact,n_invalid,n_exact,fraction_exact,n_actives,n_has_binary,fraction_active
CHEMBL2175171,train,1,40,0,0,40,1.0,20.0,40,0.5
CHEMBL2175349,train,1,40,8,0,32,0.8,20.0,32,0.625
CHEMBL2175489,train,1,38,1,0,37,0.9736842105263158,35.0,37,0.9459459459459459
CHEMBL2175491,train,1,42,1,0,41,0.9761904761904762,41.0,41,1.0
CHEMBL2175549,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL2175553,train,1,35,1,0,34,0.9714285714285714,17.0,34,0.5
CHEMBL2175555,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL2175616,train,1,56,15,0,41,0.7321428571428571,28.0,41,0.6829268292682927
CHEMBL2175841,train,1,60,18,0,42,0.7,30.0,42,0.7142857142857143
CHEMBL2175842,train,1,67,17,0,50,0.746268656716418,32.0,50,0.64
CHEMBL2175908,train,1,53,0,2,51,0.9622641509433962,6.0,51,0.11764705882352941
CHEMBL2175911,train,1,53,0,3,50,0.9433962264150944,0.0,50,0.0
CHEMBL2175914,train,1,40,0,0,40,1.0,19.0,40,0.475
CHEMBL2176177,train,1,92,39,0,53,0.5760869565217391,53.0,53,1.0
CHEMBL2176179,train,1,92,35,0,57,0.6195652173913043,57.0,57,1.0
CHEMBL2176180,train,1,92,17,0,75,0.8152173913043478,73.0,75,0.9733333333333334
CHEMBL2176181,train,1,92,41,0,51,0.5543478260869565,51.0,51,1.0
CHEMBL2176198,train,1,33,1,0,32,0.9696969696969697,32.0,32,1.0
CHEMBL2176312,train,1,34,0,0,34,1.0,17.0,34,0.5
CHEMBL2176313,train,1,34,0,0,34,1.0,17.0,34,0.5
CHEMBL2176314,train,1,34,0,0,34,1.0,17.0,34,0.5
CHEMBL2176315,train,1,34,0,0,34,1.0,17.0,34,0.5
CHEMBL2176317,train,1,43,0,5,38,0.8837209302325582,21.0,38,0.5526315789473685
CHEMBL2176319,train,1,43,0,7,36,0.8372093023255814,4.0,36,0.1111111111111111
CHEMBL2176371,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL2176545,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL2182411,train,1,71,1,0,70,0.9859154929577465,34.0,70,0.4857142857142857
CHEMBL2182412,train,1,65,0,1,64,0.9846153846153847,24.0,64,0.375
CHEMBL2182414,train,1,64,1,0,63,0.984375,59.0,63,0.9365079365079365
CHEMBL2182415,train,1,68,0,0,68,1.0,68.0,68,1.0
CHEMBL2182429,train,1,34,0,0,34,1.0,17.0,34,0.5
CHEMBL2182430,train,1,40,7,0,33,0.825,20.0,33,0.6060606060606061
CHEMBL2182439,train,1,41,0,0,41,1.0,20.0,41,0.4878048780487805
CHEMBL2182440,train,1,45,4,0,41,0.9111111111111111,40.0,41,0.975609756097561
CHEMBL2182558,train,1,44,0,0,44,1.0,22.0,44,0.5
CHEMBL2182559,train,1,44,0,0,44,1.0,22.0,44,0.5
CHEMBL2182560,train,1,44,0,0,44,1.0,21.0,44,0.4772727272727273
CHEMBL2182642,train,1,33,1,0,32,0.9696969696969697,31.0,32,0.96875
CHEMBL2183108,train,1,36,0,0,36,1.0,18.0,36,0.5
CHEMBL2183110,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL2183177,train,1,63,12,0,51,0.8095238095238095,31.0,51,0.6078431372549019
CHEMBL2183224,train,1,47,0,0,47,1.0,23.0,47,0.48936170212765956
CHEMBL2183225,train,1,53,6,0,47,0.8867924528301887,47.0,47,1.0
CHEMBL2183302,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL2183304,train,1,35,1,0,34,0.9714285714285714,16.0,34,0.47058823529411764
CHEMBL2183305,train,1,35,0,0,35,1.0,34.0,35,0.9714285714285714
CHEMBL2183320,train,1,36,1,0,35,0.9722222222222222,18.0,35,0.5142857142857142
CHEMBL2183321,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL2183322,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL2183324,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL2183325,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL2183536,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL2183606,train,1,40,7,0,33,0.825,20.0,33,0.6060606060606061
CHEMBL2183637,train,1,76,24,0,52,0.6842105263157895,38.0,52,0.7307692307692307
CHEMBL2183638,train,1,44,9,0,35,0.7954545454545454,0.0,35,0.0
CHEMBL2184479,train,1,58,24,0,34,0.5862068965517241,20.0,34,0.5882352941176471
CHEMBL2184660,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL2184681,train,1,59,0,0,59,1.0,25.0,59,0.423728813559322
CHEMBL2184682,train,1,60,0,0,60,1.0,27.0,60,0.45
CHEMBL2184683,train,1,45,0,0,45,1.0,21.0,45,0.4666666666666667
CHEMBL2184684,train,1,46,0,0,46,1.0,23.0,46,0.5
CHEMBL2184685,train,1,60,19,0,41,0.6833333333333333,26.0,41,0.6341463414634146
CHEMBL2184686,train,1,58,8,0,50,0.8620689655172413,29.0,50,0.58
CHEMBL2184761,train,1,37,4,0,33,0.8918918918918919,32.0,33,0.9696969696969697
CHEMBL2184768,train,1,69,0,0,69,1.0,69.0,69,1.0
CHEMBL2184827,train,1,48,0,0,48,1.0,39.0,48,0.8125
CHEMBL2184947,train,1,71,0,0,71,1.0,70.0,71,0.9859154929577465
CHEMBL2185029,train,1,61,15,0,46,0.7540983606557377,30.0,46,0.6521739130434783
CHEMBL2185121,train,1,60,0,0,60,1.0,60.0,60,1.0
CHEMBL2185122,train,1,60,0,0,60,1.0,60.0,60,1.0
CHEMBL2185141,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL2185142,train,1,45,8,0,37,0.8222222222222222,37.0,37,1.0
CHEMBL2185471,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL2185496,train,1,53,18,0,35,0.660377358490566,25.0,35,0.7142857142857143
CHEMBL2185518,train,1,40,4,0,36,0.9,36.0,36,1.0
CHEMBL2185778,train,1,54,0,0,54,1.0,26.0,54,0.48148148148148145
CHEMBL2186145,train,1,57,3,0,54,0.9473684210526315,22.0,54,0.4074074074074074
CHEMBL2186769,train,1,39,0,0,39,1.0,19.0,39,0.48717948717948717
CHEMBL2186852,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL2186853,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL2186854,train,1,41,1,0,40,0.975609756097561,40.0,40,1.0
CHEMBL2186855,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL2186856,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL2186857,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL2186859,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL2186932,train,1,40,0,0,40,1.0,39.0,40,0.975
CHEMBL2186942,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL2186943,train,1,40,0,0,40,1.0,20.0,40,0.5
CHEMBL2186944,train,1,41,1,0,40,0.975609756097561,20.0,40,0.5
CHEMBL2186945,train,1,41,0,0,41,1.0,40.0,41,0.975609756097561
CHEMBL2186946,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL2186947,train,1,41,0,0,41,1.0,20.0,41,0.4878048780487805
CHEMBL2187068,train,1,44,1,0,43,0.9772727272727273,43.0,43,1.0
CHEMBL2187379,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL2187380,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL2187475,train,1,52,1,0,51,0.9807692307692307,51.0,51,1.0
CHEMBL2187476,train,1,53,5,0,48,0.9056603773584906,48.0,48,1.0
CHEMBL2187477,train,1,53,0,0,53,1.0,53.0,53,1.0
CHEMBL2187734,train,1,40,2,0,38,0.95,38.0,38,1.0
CHEMBL2187886,train,1,52,3,0,49,0.9423076923076923,26.0,49,0.5306122448979592
CHEMBL2188028,train,1,54,0,0,54,1.0,54.0,54,1.0
CHEMBL2188149,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL2188178,train,1,62,0,0,62,1.0,62.0,62,1.0
CHEMBL2188179,train,1,62,3,0,59,0.9516129032258065,58.0,59,0.9830508474576272
CHEMBL2188180,train,1,62,2,0,60,0.967741935483871,57.0,60,0.95
CHEMBL2188244,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL2188262,train,1,36,3,0,33,0.9166666666666666,18.0,33,0.5454545454545454
CHEMBL2188274,train,1,69,0,0,69,1.0,69.0,69,1.0
CHEMBL2188275,train,1,83,0,0,83,1.0,83.0,83,1.0
CHEMBL2188664,train,1,33,0,0,33,1.0,11.0,33,0.3333333333333333
CHEMBL2188665,train,1,33,0,0,33,1.0,12.0,33,0.36363636363636365
CHEMBL2188666,train,1,33,1,0,32,0.9696969696969697,2.0,32,0.0625
CHEMBL2188669,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL2188814,train,1,40,3,0,37,0.925,31.0,37,0.8378378378378378
CHEMBL2188815,train,1,40,4,0,36,0.9,34.0,36,0.9444444444444444
CHEMBL2188964,train,1,35,0,0,35,1.0,34.0,35,0.9714285714285714
CHEMBL2188966,train,1,35,0,0,35,1.0,34.0,35,0.9714285714285714
CHEMBL2189091,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL2189092,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL2189097,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL2189098,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL2208497,train,1,46,13,0,33,0.717391304347826,4.0,33,0.12121212121212122
CHEMBL2209179,train,1,48,0,0,48,1.0,45.0,48,0.9375
CHEMBL2210017,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL2210475,train,1,35,0,2,33,0.9428571428571428,17.0,33,0.5151515151515151
CHEMBL2210482,train,1,53,0,0,53,1.0,26.0,53,0.49056603773584906
CHEMBL2210942,train,1,50,4,0,46,0.92,25.0,46,0.5434782608695652
CHEMBL2211246,train,1,40,6,0,34,0.85,34.0,34,1.0
CHEMBL2211261,train,1,43,5,0,38,0.8837209302325582,17.0,38,0.4473684210526316
CHEMBL2211264,train,1,43,6,0,37,0.8604651162790697,37.0,37,1.0
CHEMBL2211272,train,1,35,0,0,35,1.0,34.0,35,0.9714285714285714
CHEMBL2211273,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL2211754,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL2211755,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL2211835,train,1,44,0,0,44,1.0,1.0,44,0.022727272727272728
CHEMBL2211836,train,1,44,1,0,43,0.9772727272727273,22.0,43,0.5116279069767442
CHEMBL2211837,train,1,44,0,1,43,0.9772727272727273,1.0,43,0.023255813953488372
CHEMBL2212208,train,1,44,10,0,34,0.7727272727272727,34.0,34,1.0
CHEMBL2212302,train,1,43,5,0,38,0.8837209302325582,33.0,38,0.868421052631579
CHEMBL2212434,train,1,35,1,0,34,0.9714285714285714,31.0,34,0.9117647058823529
CHEMBL2212769,train,1,65,28,0,37,0.5692307692307692,32.0,37,0.8648648648648649
CHEMBL2212976,train,1,59,0,4,55,0.9322033898305084,29.0,55,0.5272727272727272
CHEMBL2212977,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2212978,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2212979,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2212980,train,1,57,0,0,57,1.0,28.0,57,0.49122807017543857
CHEMBL2212981,train,1,58,0,0,58,1.0,29.0,58,0.5
CHEMBL2212982,train,1,57,0,0,57,1.0,28.0,57,0.49122807017543857
CHEMBL2212983,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213071,train,1,47,0,0,47,1.0,45.0,47,0.9574468085106383
CHEMBL2213149,train,1,89,0,0,89,1.0,43.0,89,0.48314606741573035
CHEMBL2213159,train,1,52,0,2,50,0.9615384615384616,25.0,50,0.5
CHEMBL2213160,train,1,127,2,0,125,0.984251968503937,123.0,125,0.984
CHEMBL2213227,train,1,37,0,0,37,1.0,17.0,37,0.4594594594594595
CHEMBL2213228,train,1,62,0,0,62,1.0,30.0,62,0.4838709677419355
CHEMBL2213232,train,1,65,3,0,62,0.9538461538461539,62.0,62,1.0
CHEMBL2213246,train,1,80,1,0,79,0.9875,79.0,79,1.0
CHEMBL2213258,train,1,45,6,0,39,0.8666666666666667,39.0,39,1.0
CHEMBL2213421,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213422,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213423,train,1,57,0,0,57,1.0,28.0,57,0.49122807017543857
CHEMBL2213424,train,1,59,0,3,56,0.9491525423728814,29.0,56,0.5178571428571429
CHEMBL2213425,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213426,train,1,58,0,1,57,0.9827586206896551,29.0,57,0.5087719298245614
CHEMBL2213427,train,1,54,0,2,52,0.9629629629629629,27.0,52,0.5192307692307693
CHEMBL2213428,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213429,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213430,train,1,59,0,3,56,0.9491525423728814,29.0,56,0.5178571428571429
CHEMBL2213431,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213433,train,1,49,0,0,49,1.0,24.0,49,0.4897959183673469
CHEMBL2213434,train,1,59,0,1,58,0.9830508474576272,29.0,58,0.5
CHEMBL2213435,train,1,54,0,0,54,1.0,27.0,54,0.5
CHEMBL2213436,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213437,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213438,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213439,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213440,train,1,56,0,0,56,1.0,28.0,56,0.5
CHEMBL2213441,train,1,57,0,6,51,0.8947368421052632,28.0,51,0.5490196078431373
CHEMBL2213442,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213443,train,1,54,0,0,54,1.0,27.0,54,0.5
CHEMBL2213444,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213445,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213446,train,1,58,0,1,57,0.9827586206896551,29.0,57,0.5087719298245614
CHEMBL2213447,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213448,train,1,59,0,1,58,0.9830508474576272,29.0,58,0.5
CHEMBL2213449,train,1,55,0,3,52,0.9454545454545454,27.0,52,0.5192307692307693
CHEMBL2213450,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213451,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213452,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2213453,train,1,57,0,0,57,1.0,28.0,57,0.49122807017543857
CHEMBL2213811,train,1,44,5,0,39,0.8863636363636364,39.0,39,1.0
CHEMBL2213859,train,1,66,6,0,60,0.9090909090909091,32.0,60,0.5333333333333333
CHEMBL2214099,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL2214488,train,1,41,5,0,36,0.8780487804878049,20.0,36,0.5555555555555556
CHEMBL2214837,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL2214887,train,1,44,3,0,41,0.9318181818181818,22.0,41,0.5365853658536586
CHEMBL2214888,train,1,35,1,0,34,0.9714285714285714,34.0,34,1.0
CHEMBL2215085,train,1,41,0,0,41,1.0,20.0,41,0.4878048780487805
CHEMBL2215086,train,1,39,5,0,34,0.8717948717948718,19.0,34,0.5588235294117647
CHEMBL2215088,train,1,39,2,0,37,0.9487179487179487,19.0,37,0.5135135135135135
CHEMBL2215249,train,1,73,0,12,61,0.8356164383561644,4.0,61,0.06557377049180328
CHEMBL2215250,train,1,73,0,0,73,1.0,28.0,73,0.3835616438356164
CHEMBL2215252,train,1,73,0,2,71,0.9726027397260274,19.0,71,0.2676056338028169
CHEMBL2215253,train,1,73,0,0,73,1.0,36.0,73,0.4931506849315068
CHEMBL2215841,train,1,38,2,0,36,0.9473684210526315,36.0,36,1.0
CHEMBL2215842,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL2215843,train,1,37,1,0,36,0.972972972972973,36.0,36,1.0
CHEMBL2215850,train,1,78,15,0,63,0.8076923076923077,23.0,63,0.36507936507936506
CHEMBL2215874,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215875,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215876,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215877,train,1,59,0,3,56,0.9491525423728814,29.0,56,0.5178571428571429
CHEMBL2215878,train,1,57,0,2,55,0.9649122807017544,28.0,55,0.509090909090909
CHEMBL2215879,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215880,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215881,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215882,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215884,train,1,58,0,0,58,1.0,29.0,58,0.5
CHEMBL2215885,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215886,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215887,train,1,42,0,0,42,1.0,21.0,42,0.5
CHEMBL2215888,train,1,57,0,0,57,1.0,28.0,57,0.49122807017543857
CHEMBL2215889,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215890,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2215891,train,1,55,0,0,55,1.0,27.0,55,0.4909090909090909
CHEMBL2215892,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL2216696,train,1,63,1,0,62,0.9841269841269841,31.0,62,0.5
CHEMBL2217262,train,1,84,33,0,51,0.6071428571428571,51.0,51,1.0
CHEMBL2218781,train,1,725,0,0,725,1.0,725.0,725,1.0
CHEMBL2218942,train,1,157,0,0,157,1.0,76.0,157,0.4840764331210191
CHEMBL2218943,train,1,157,0,3,154,0.9808917197452229,77.0,154,0.5
CHEMBL2218944,train,1,157,0,4,153,0.9745222929936306,78.0,153,0.5098039215686274
CHEMBL2218945,train,1,157,0,8,149,0.9490445859872612,76.0,149,0.5100671140939598
CHEMBL2218947,train,1,157,0,4,153,0.9745222929936306,76.0,153,0.49673202614379086
CHEMBL2218948,train,1,157,0,6,151,0.9617834394904459,78.0,151,0.5165562913907285
CHEMBL2218949,train,1,157,0,8,149,0.9490445859872612,77.0,149,0.5167785234899329
CHEMBL2218950,train,1,157,0,8,149,0.9490445859872612,78.0,149,0.5234899328859061
CHEMBL2218951,train,1,157,0,22,135,0.8598726114649682,65.0,135,0.48148148148148145
CHEMBL2218952,train,1,157,0,1,156,0.9936305732484076,75.0,156,0.4807692307692308
CHEMBL2218953,train,1,157,0,2,155,0.9872611464968153,78.0,155,0.5032258064516129
CHEMBL2218954,train,1,157,0,1,156,0.9936305732484076,77.0,156,0.4935897435897436
CHEMBL2218955,train,1,157,0,3,154,0.9808917197452229,78.0,154,0.5064935064935064
CHEMBL2218956,train,1,157,0,2,155,0.9872611464968153,77.0,155,0.4967741935483871
CHEMBL2218958,train,1,157,0,1,156,0.9936305732484076,74.0,156,0.47435897435897434
CHEMBL2218960,train,1,157,0,5,152,0.9681528662420382,76.0,152,0.5
CHEMBL2218961,train,1,157,0,10,147,0.9363057324840764,78.0,147,0.5306122448979592
CHEMBL2218963,train,1,157,0,1,156,0.9936305732484076,78.0,156,0.5
CHEMBL2218964,train,1,157,0,2,155,0.9872611464968153,77.0,155,0.4967741935483871
CHEMBL2218965,train,1,157,0,3,154,0.9808917197452229,74.0,154,0.4805194805194805
CHEMBL2218966,train,1,157,0,2,155,0.9872611464968153,77.0,155,0.4967741935483871
CHEMBL2218967,train,1,157,0,2,155,0.9872611464968153,78.0,155,0.5032258064516129
CHEMBL2218968,train,1,157,0,2,155,0.9872611464968153,77.0,155,0.4967741935483871
CHEMBL2218969,train,1,157,0,9,148,0.9426751592356688,78.0,148,0.527027027027027
CHEMBL2218970,train,1,157,0,5,152,0.9681528662420382,77.0,152,0.506578947368421
CHEMBL2218971,train,1,157,0,8,149,0.9490445859872612,78.0,149,0.5234899328859061
CHEMBL2218972,train,1,157,0,2,155,0.9872611464968153,75.0,155,0.4838709677419355
CHEMBL2218973,train,1,157,0,11,146,0.9299363057324841,74.0,146,0.5068493150684932
CHEMBL2218974,train,1,157,0,3,154,0.9808917197452229,76.0,154,0.4935064935064935
CHEMBL2218975,train,1,157,0,8,149,0.9490445859872612,75.0,149,0.5033557046979866
CHEMBL2218976,train,1,157,0,7,150,0.9554140127388535,73.0,150,0.4866666666666667
CHEMBL2218977,train,1,157,0,11,146,0.9299363057324841,75.0,146,0.5136986301369864
CHEMBL2218978,train,1,157,0,7,150,0.9554140127388535,77.0,150,0.5133333333333333
CHEMBL2218979,train,1,157,0,10,147,0.9363057324840764,77.0,147,0.5238095238095238
CHEMBL2218980,train,1,157,0,0,157,1.0,76.0,157,0.4840764331210191
CHEMBL2218981,train,1,157,0,0,157,1.0,76.0,157,0.4840764331210191
CHEMBL2218982,train,1,157,0,0,157,1.0,77.0,157,0.49044585987261147
CHEMBL2218983,train,1,157,0,2,155,0.9872611464968153,76.0,155,0.49032258064516127
CHEMBL2218984,train,1,157,0,3,154,0.9808917197452229,78.0,154,0.5064935064935064
CHEMBL2218985,train,1,157,0,6,151,0.9617834394904459,78.0,151,0.5165562913907285
CHEMBL2218986,train,1,157,0,2,155,0.9872611464968153,77.0,155,0.4967741935483871
CHEMBL2218987,train,1,157,0,4,153,0.9745222929936306,75.0,153,0.49019607843137253
CHEMBL2218988,train,1,157,0,1,156,0.9936305732484076,77.0,156,0.4935897435897436
CHEMBL2218990,train,1,157,0,0,157,1.0,74.0,157,0.4713375796178344
CHEMBL2218991,train,1,157,0,1,156,0.9936305732484076,76.0,156,0.48717948717948717
CHEMBL2218992,train,1,157,0,1,156,0.9936305732484076,78.0,156,0.5
CHEMBL2218993,train,1,157,0,8,149,0.9490445859872612,78.0,149,0.5234899328859061
CHEMBL2218995,train,1,157,0,0,157,1.0,75.0,157,0.47770700636942676
CHEMBL2218996,train,1,157,0,1,156,0.9936305732484076,76.0,156,0.48717948717948717
CHEMBL2218997,train,1,157,0,1,156,0.9936305732484076,74.0,156,0.47435897435897434
CHEMBL2218998,train,1,157,0,1,156,0.9936305732484076,75.0,156,0.4807692307692308
CHEMBL2218999,train,1,157,0,5,152,0.9681528662420382,75.0,152,0.4934210526315789
CHEMBL2219000,train,1,157,0,1,156,0.9936305732484076,76.0,156,0.48717948717948717
CHEMBL2219001,train,1,157,0,4,153,0.9745222929936306,78.0,153,0.5098039215686274
CHEMBL2219002,train,1,157,0,1,156,0.9936305732484076,78.0,156,0.5
CHEMBL2219003,train,1,157,0,1,156,0.9936305732484076,78.0,156,0.5
CHEMBL2219004,train,1,157,0,1,156,0.9936305732484076,73.0,156,0.46794871794871795
CHEMBL2219005,train,1,157,0,5,152,0.9681528662420382,78.0,152,0.5131578947368421
CHEMBL2219006,train,1,157,0,1,156,0.9936305732484076,78.0,156,0.5
CHEMBL2219007,train,1,157,0,1,156,0.9936305732484076,72.0,156,0.46153846153846156
CHEMBL2219008,train,1,157,0,0,157,1.0,72.0,157,0.4585987261146497
CHEMBL2219009,train,1,157,0,4,153,0.9745222929936306,77.0,153,0.5032679738562091
CHEMBL2219010,train,1,157,0,3,154,0.9808917197452229,78.0,154,0.5064935064935064
CHEMBL2219011,train,1,157,0,3,154,0.9808917197452229,77.0,154,0.5
CHEMBL2219012,train,1,157,0,3,154,0.9808917197452229,77.0,154,0.5
CHEMBL2219013,train,1,157,0,13,144,0.9171974522292994,78.0,144,0.5416666666666666
CHEMBL2219014,train,1,157,0,4,153,0.9745222929936306,75.0,153,0.49019607843137253
CHEMBL2219015,train,1,157,0,3,154,0.9808917197452229,78.0,154,0.5064935064935064
CHEMBL2219016,train,1,157,0,0,157,1.0,78.0,157,0.4968152866242038
CHEMBL2219017,train,1,157,0,2,155,0.9872611464968153,74.0,155,0.4774193548387097
CHEMBL2219018,train,1,157,0,0,157,1.0,76.0,157,0.4840764331210191
CHEMBL2219019,train,1,157,0,2,155,0.9872611464968153,78.0,155,0.5032258064516129
CHEMBL2219021,train,1,157,0,0,157,1.0,77.0,157,0.49044585987261147
CHEMBL2219022,train,1,157,0,0,157,1.0,77.0,157,0.49044585987261147
CHEMBL2219023,train,1,157,0,2,155,0.9872611464968153,74.0,155,0.4774193548387097
CHEMBL2219024,train,1,157,0,0,157,1.0,77.0,157,0.49044585987261147
CHEMBL2219025,train,1,157,0,1,156,0.9936305732484076,76.0,156,0.48717948717948717
CHEMBL2219027,train,1,157,0,2,155,0.9872611464968153,73.0,155,0.47096774193548385
CHEMBL2219029,train,1,157,0,0,157,1.0,78.0,157,0.4968152866242038
CHEMBL2219030,train,1,157,0,2,155,0.9872611464968153,78.0,155,0.5032258064516129
CHEMBL2219031,train,1,157,0,3,154,0.9808917197452229,78.0,154,0.5064935064935064
CHEMBL2219033,train,1,157,0,7,150,0.9554140127388535,69.0,150,0.46
CHEMBL2219034,train,1,157,0,12,145,0.9235668789808917,76.0,145,0.5241379310344828
CHEMBL2219035,train,1,157,0,14,143,0.910828025477707,76.0,143,0.5314685314685315
CHEMBL2219036,train,1,157,0,0,157,1.0,75.0,157,0.47770700636942676
CHEMBL2219037,train,1,157,0,4,153,0.9745222929936306,77.0,153,0.5032679738562091
CHEMBL2219039,train,1,157,0,2,155,0.9872611464968153,76.0,155,0.49032258064516127
CHEMBL2219041,train,1,157,0,3,154,0.9808917197452229,76.0,154,0.4935064935064935
CHEMBL2219042,train,1,157,0,0,157,1.0,72.0,157,0.4585987261146497
CHEMBL2219044,train,1,157,0,0,157,1.0,74.0,157,0.4713375796178344
CHEMBL2219046,train,1,157,0,0,157,1.0,72.0,157,0.4585987261146497
CHEMBL2219048,train,1,157,0,0,157,1.0,76.0,157,0.4840764331210191
CHEMBL2219051,train,1,157,0,7,150,0.9554140127388535,77.0,150,0.5133333333333333
CHEMBL2219052,train,1,157,0,1,156,0.9936305732484076,76.0,156,0.48717948717948717
CHEMBL2219053,train,1,157,0,7,150,0.9554140127388535,76.0,150,0.5066666666666667
CHEMBL2219054,train,1,157,0,0,157,1.0,76.0,157,0.4840764331210191
CHEMBL2219055,train,1,157,0,0,157,1.0,76.0,157,0.4840764331210191
CHEMBL2219056,train,1,157,0,0,157,1.0,77.0,157,0.49044585987261147
CHEMBL2219057,train,1,157,0,6,151,0.9617834394904459,76.0,151,0.5033112582781457
CHEMBL2219058,train,1,157,0,3,154,0.9808917197452229,73.0,154,0.474025974025974
CHEMBL2219060,train,1,157,0,0,157,1.0,77.0,157,0.49044585987261147
CHEMBL2219061,train,1,157,0,2,155,0.9872611464968153,74.0,155,0.4774193548387097
CHEMBL2219062,train,1,157,0,1,156,0.9936305732484076,78.0,156,0.5
CHEMBL2219063,train,1,157,0,9,148,0.9426751592356688,78.0,148,0.527027027027027
